ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
PV,26/10/2020,1297,1256,0,41,0
RI,26/10/2020,181,171,0,10,0
VC,26/10/2020,1133,1046,0,87,0
AN,27/10/2020,4406,2921,0,1485,0
AR,27/10/2020,1061,667,0,394,0
AS,27/10/2020,418,418,0,0,0
CB,27/10/2020,165,165,0,0,0
CE,27/10/2020,65,36,0,29,0
CL,27/10/2020,1972,1718,0,254,0
CM,27/10/2020,1019,817,0,202,0
CN,27/10/2020,110,101,0,9,0
CT,27/10/2020,5060,5055,0,4,1
EX,27/10/2020,507,403,0,104,0
GA,27/10/2020,827,819,0,8,0
IB,27/10/2020,191,186,0,5,0
MC,27/10/2020,849,665,4,180,0
MD,27/10/2020,2230,1194,0,1036,0
ML,27/10/2020,82,46,0,36,0
NC,27/10/2020,452,371,0,81,0
PV,27/10/2020,1348,1287,0,61,0
RI,27/10/2020,189,178,0,11,0
VC,27/10/2020,1275,1164,0,111,0
AN,28/10/2020,4673,3280,0,1393,0
AR,28/10/2020,991,637,0,354,0
AS,28/10/2020,290,290,0,0,0
CB,28/10/2020,209,209,0,0,0
CE,28/10/2020,73,32,0,41,0
CL,28/10/2020,1941,1760,0,181,0
CM,28/10/2020,1066,877,0,189,0
CN,28/10/2020,126,119,0,7,0
CT,28/10/2020,4719,4711,0,8,0
EX,28/10/2020,450,362,1,86,1
GA,28/10/2020,749,734,0,15,0
IB,28/10/2020,198,191,0,7,0
MC,28/10/2020,825,644,3,178,0
MD,28/10/2020,1972,995,0,977,0
ML,28/10/2020,84,55,0,29,0
NC,28/10/2020,473,384,0,89,0
PV,28/10/2020,1126,1053,0,73,0
RI,28/10/2020,171,163,0,7,1
VC,28/10/2020,1214,1119,0,95,0
AN,29/10/2020,4588,3224,0,1364,0
AR,29/10/2020,992,684,0,308,0
AS,29/10/2020,202,202,0,0,0
CB,29/10/2020,166,166,0,0,0
CE,29/10/2020,70,20,0,50,0
CL,29/10/2020,1483,1283,0,200,0
CM,29/10/2020,958,811,0,147,0
CN,29/10/2020,117,114,0,3,0
CT,29/10/2020,4463,4461,0,2,0
EX,29/10/2020,543,437,1,100,5
GA,29/10/2020,625,614,0,11,0
IB,29/10/2020,150,145,0,5,0
MC,29/10/2020,784,591,3,189,1
MD,29/10/2020,1946,999,0,947,0
ML,29/10/2020,79,43,0,36,0
NC,29/10/2020,481,401,0,80,0
PV,29/10/2020,912,825,0,87,0
RI,29/10/2020,179,170,0,9,0
VC,29/10/2020,1190,1130,0,60,0
AN,30/10/2020,4553,3108,0,1445,0
AR,30/10/2020,1034,693,0,341,0
AS,30/10/2020,242,242,0,0,0
CB,30/10/2020,235,235,0,0,0
CE,30/10/2020,61,14,0,47,0
CL,30/10/2020,1454,1237,0,217,0
CM,30/10/2020,833,669,0,164,0
CN,30/10/2020,118,110,0,8,0
CT,30/10/2020,4746,4740,0,6,0
EX,30/10/2020,480,382,0,97,1
GA,30/10/2020,577,562,0,15,0
IB,30/10/2020,139,136,0,3,0
MC,30/10/2020,889,678,4,207,0
MD,30/10/2020,2005,1037,0,968,0
ML,30/10/2020,90,45,0,45,0
NC,30/10/2020,426,327,0,99,0
PV,30/10/2020,1112,971,0,141,0
RI,30/10/2020,201,192,0,9,0
VC,30/10/2020,1345,1288,0,57,0
AN,31/10/2020,3169,2309,0,860,0
AR,31/10/2020,986,666,0,320,0
AS,31/10/2020,290,290,0,0,0
CB,31/10/2020,218,218,0,0,0
CE,31/10/2020,47,16,0,31,0
CL,31/10/2020,1251,1027,0,224,0
CM,31/10/2020,670,545,0,125,0
CN,31/10/2020,129,126,0,3,0
CT,31/10/2020,2967,2966,0,1,0
EX,31/10/2020,326,270,0,55,1
GA,31/10/2020,644,623,0,21,0
IB,31/10/2020,95,93,0,2,0
MC,31/10/2020,855,651,2,201,1
MD,31/10/2020,1150,490,0,660,0
ML,31/10/2020,50,30,0,20,0
NC,31/10/2020,415,309,0,106,0
PV,31/10/2020,1255,1175,0,80,0
RI,31/10/2020,180,173,0,7,0
VC,31/10/2020,1094,1042,0,52,0
AN,01/11/2020,2219,1320,0,899,0
AR,01/11/2020,773,495,0,278,0
AS,01/11/2020,435,435,0,0,0
CB,01/11/2020,179,179,0,0,0
CE,01/11/2020,65,12,0,53,0
CL,01/11/2020,1455,1196,0,259,0
CM,01/11/2020,572,439,0,133,0
CN,01/11/2020,129,122,0,7,0
CT,01/11/2020,2411,2411,0,0,0
EX,01/11/2020,477,368,0,109,0
GA,01/11/2020,670,645,0,25,0
IB,01/11/2020,240,234,0,6,0
MC,01/11/2020,700,520,1,179,0
MD,01/11/2020,1004,446,0,558,0
ML,01/11/2020,38,24,0,14,0
NC,01/11/2020,416,314,0,102,0
PV,01/11/2020,1331,1207,0,124,0
RI,01/11/2020,166,160,0,6,0
VC,01/11/2020,836,794,0,42,0
AN,02/11/2020,1849,998,0,851,0
AR,02/11/2020,763,462,0,301,0
AS,02/11/2020,585,585,0,0,0
CB,02/11/2020,267,267,0,0,0
CE,02/11/2020,53,19,0,34,0
CL,02/11/2020,1519,1281,0,238,0
CM,02/11/2020,879,702,0,177,0
CN,02/11/2020,137,128,0,9,0
CT,02/11/2020,4341,4334,0,6,1
EX,02/11/2020,506,413,0,92,1
GA,02/11/2020,710,695,0,15,0
IB,02/11/2020,328,309,1,18,0
MC,02/11/2020,836,584,1,251,0
MD,02/11/2020,1067,426,0,641,0
ML,02/11/2020,41,15,0,26,0
NC,02/11/2020,412,283,0,129,0
PV,02/11/2020,1410,1258,0,152,0
RI,02/11/2020,170,167,0,3,0
VC,02/11/2020,1210,1108,0,102,0
AN,03/11/2020,3585,1848,0,1737,0
AR,03/11/2020,778,405,0,373,0
AS,03/11/2020,560,560,0,0,0
CB,03/11/2020,230,230,0,0,0
CE,03/11/2020,51,8,0,43,0
CL,03/11/2020,1920,1598,0,321,1
CM,03/11/2020,894,698,0,196,0
CN,03/11/2020,166,157,0,8,1
CT,03/11/2020,4254,4247,0,7,0
EX,03/11/2020,481,381,0,100,0
GA,03/11/2020,559,548,0,11,0
IB,03/11/2020,317,297,0,20,0
MC,03/11/2020,896,645,2,248,1
MD,03/11/2020,2009,808,0,1201,0
ML,03/11/2020,48,27,0,21,0
NC,03/11/2020,324,215,0,109,0
PV,03/11/2020,1349,1171,0,178,0
RI,03/11/2020,195,187,0,8,0
VC,03/11/2020,1128,1066,0,62,0
AN,04/11/2020,4166,2669,0,1497,0
AR,04/11/2020,774,466,0,308,0
AS,04/11/2020,291,291,0,0,0
CB,04/11/2020,180,180,0,0,0
CE,04/11/2020,52,15,0,37,0
CL,04/11/2020,1622,1416,0,206,0
CM,04/11/2020,871,726,0,145,0
CN,04/11/2020,119,112,0,7,0
CT,04/11/2020,3571,3566,0,5,0
EX,04/11/2020,361,273,0,87,1
GA,04/11/2020,530,511,0,19,0
IB,04/11/2020,264,250,5,9,0
MC,04/11/2020,811,582,1,227,1
MD,04/11/2020,1914,943,0,971,0
ML,04/11/2020,29,11,0,18,0
NC,04/11/2020,332,219,0,113,0
PV,04/11/2020,1246,1083,0,163,0
RI,04/11/2020,176,171,0,5,0
VC,04/11/2020,1157,1097,0,60,0
AN,05/11/2020,4140,2845,0,1295,0
AR,05/11/2020,708,427,0,281,0
AS,05/11/2020,469,469,0,0,0
CB,05/11/2020,236,236,0,0,0
CE,05/11/2020,42,6,0,36,0
CL,05/11/2020,1463,1283,0,180,0
CM,05/11/2020,680,551,0,129,0
CN,05/11/2020,109,102,0,7,0
CT,05/11/2020,3440,3424,0,16,0
EX,05/11/2020,363,307,0,56,0
GA,05/11/2020,440,423,0,17,0
IB,05/11/2020,234,219,2,13,0
MC,05/11/2020,739,569,3,167,0
MD,05/11/2020,1624,769,0,855,0
ML,05/11/2020,28,9,0,19,0
NC,05/11/2020,267,179,0,88,0
PV,05/11/2020,1116,933,0,183,0
RI,05/11/2020,161,158,0,3,0
VC,05/11/2020,1060,1004,0,56,0
AN,06/11/2020,4356,3009,0,1347,0
AR,06/11/2020,716,445,0,271,0
AS,06/11/2020,295,295,0,0,0
CB,06/11/2020,212,212,0,0,0
CE,06/11/2020,47,6,0,41,0
CL,06/11/2020,1111,877,1,233,0
CM,06/11/2020,677,545,0,132,0
CN,06/11/2020,111,104,0,7,0
CT,06/11/2020,3193,3182,0,11,0
EX,06/11/2020,343,267,0,76,0
GA,06/11/2020,417,403,0,14,0
IB,06/11/2020,211,191,0,20,0
MC,06/11/2020,696,524,1,171,0
MD,06/11/2020,1704,793,0,911,0
ML,06/11/2020,25,7,0,18,0
NC,06/11/2020,252,187,0,65,0
PV,06/11/2020,1125,888,0,237,0
RI,06/11/2020,158,153,0,5,0
VC,06/11/2020,999,925,0,74,0
AN,07/11/2020,2920,2220,0,700,0
AR,07/11/2020,649,488,0,161,0
AS,07/11/2020,521,521,0,0,0
CB,07/11/2020,229,229,0,0,0
CE,07/11/2020,33,8,0,25,0
CL,07/11/2020,1344,1131,0,213,0
CM,07/11/2020,391,315,0,76,0
CN,07/11/2020,84,74,0,10,0
CT,07/11/2020,1673,1668,0,4,1
EX,07/11/2020,354,289,0,65,0
GA,07/11/2020,400,377,0,23,0
IB,07/11/2020,160,147,0,13,0
MC,07/11/2020,608,463,1,144,0
MD,07/11/2020,733,318,0,415,0
ML,07/11/2020,22,13,0,9,0
NC,07/11/2020,216,158,0,58,0
PV,07/11/2020,1140,1013,0,127,0
RI,07/11/2020,129,120,0,9,0
VC,07/11/2020,765,705,0,60,0
AN,08/11/2020,1680,1187,0,493,0
AR,08/11/2020,350,202,0,148,0
AS,08/11/2020,605,605,0,0,0
CB,08/11/2020,220,220,0,0,0
CE,08/11/2020,18,1,0,17,0
CL,08/11/2020,393,326,0,67,0
CM,08/11/2020,306,235,0,71,0
CN,08/11/2020,65,54,0,11,0
CT,08/11/2020,963,961,0,2,0
EX,08/11/2020,538,446,0,92,0
GA,08/11/2020,540,524,0,16,0
IB,08/11/2020,117,94,0,23,0
MC,08/11/2020,355,244,0,111,0
MD,08/11/2020,537,178,0,359,0
ML,08/11/2020,14,8,0,6,0
NC,08/11/2020,182,120,0,62,0
PV,08/11/2020,1153,992,0,161,0
RI,08/11/2020,93,90,0,3,0
VC,08/11/2020,428,393,0,35,0
AN,09/11/2020,2810,1711,0,1099,0
AR,09/11/2020,449,261,0,188,0
AS,09/11/2020,0,0,0,0,0
CB,09/11/2020,18,18,0,0,0
CE,09/11/2020,19,0,0,19,0
CL,09/11/2020,370,317,0,53,0
CM,09/11/2020,348,278,0,70,0
CN,09/11/2020,42,34,0,8,0
CT,09/11/2020,2419,2411,0,8,0
EX,09/11/2020,99,83,0,16,0
GA,09/11/2020,208,197,0,11,0
IB,09/11/2020,142,119,0,23,0
MC,09/11/2020,396,293,0,102,1
MD,09/11/2020,771,225,0,546,0
ML,09/11/2020,24,8,0,16,0
NC,09/11/2020,176,112,0,64,0
PV,09/11/2020,420,164,0,256,0
RI,09/11/2020,76,72,0,4,0
VC,09/11/2020,418,383,0,35,0
AN,10/11/2020,3239,2318,0,921,0
AR,10/11/2020,354,240,0,114,0
AS,10/11/2020,0,0,0,0,0
CB,10/11/2020,3,3,0,0,0
CE,10/11/2020,23,2,0,21,0
CL,10/11/2020,389,369,0,20,0
CM,10/11/2020,320,287,0,33,0
CN,10/11/2020,40,33,0,7,0
CT,10/11/2020,2179,2172,0,7,0
EX,10/11/2020,91,83,0,8,0
GA,10/11/2020,64,53,0,11,0
IB,10/11/2020,91,79,0,12,0
MC,10/11/2020,315,258,0,57,0
MD,10/11/2020,1193,427,0,766,0
ML,10/11/2020,19,6,0,13,0
NC,10/11/2020,151,114,0,37,0
PV,10/11/2020,252,2,0,250,0
RI,10/11/2020,86,83,0,2,1
VC,10/11/2020,400,375,0,25,0
AN,11/11/2020,504,405,0,99,0
AR,11/11/2020,381,309,0,72,0
AS,11/11/2020,0,0,0,0,0
CB,11/11/2020,1,1,0,0,0
CE,11/11/2020,6,1,0,5,0
CL,11/11/2020,21,20,0,1,0
CM,11/11/2020,81,73,0,8,0
CN,11/11/2020,41,36,0,5,0
CT,11/11/2020,213,213,0,0,0
EX,11/11/2020,7,7,0,0,0
GA,11/11/2020,16,14,0,2,0
IB,11/11/2020,29,26,0,3,0
MC,11/11/2020,98,92,0,6,0
MD,11/11/2020,1316,593,0,723,0
ML,11/11/2020,8,4,0,4,0
NC,11/11/2020,95,66,0,29,0
PV,11/11/2020,268,7,0,261,0
RI,11/11/2020,52,51,0,1,0
VC,11/11/2020,116,114,0,2,0
AN,12/11/2020,0,0,0,0,0
AR,12/11/2020,0,0,0,0,0
AS,12/11/2020,0,0,0,0,0
CB,12/11/2020,0,0,0,0,0
CE,12/11/2020,1,0,0,1,0
CL,12/11/2020,0,0,0,0,0
CM,12/11/2020,0,0,0,0,0
CN,12/11/2020,1,0,0,1,0
CT,12/11/2020,0,0,0,0,0
EX,12/11/2020,0,0,0,0,0
GA,12/11/2020,0,0,0,0,0
IB,12/11/2020,0,0,0,0,0
MC,12/11/2020,0,0,0,0,0
MD,12/11/2020,0,0,0,0,0
ML,12/11/2020,0,0,0,0,0
NC,12/11/2020,1,1,0,0,0
PV,12/11/2020,1,0,0,1,0
RI,12/11/2020,0,0,0,0,0
VC,12/11/2020,0,0,0,0,0
